LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
66,14215,1Fam,7,5,2,0,7,2001,880,3,GasA,Y,1294,0,2009,146024.996970046
30,215245,1Fam,7,4,2,0,6,1964,1200,4,GasA,Y,1322,0,2010,190296.933628936
0,8760,1Fam,6,5,2,0,8,2000,1604,2,GasA,Y,1968,0,2008,219160.539025814
78,10200,1Fam,5,8,1,1,6,2002,1299,3,GasA,Y,866,0,2009,119013.182783125
68,8405,1Fam,7,5,2,0,7,1950,1670,3,GasA,Y,1040,0,2007,164867.338745436
0,11764,1Fam,5,6,2,0,6,1939,910,3,GasA,Y,1482,0,2009,174856.880864913
0,7642,1Fam,6,8,2,1,6,1988,738,1,GasA,Y,827,0,2008,98768.2541872838
98,10197,1Fam,8,6,2,0,5,2003,998,4,GasW,Y,1212,0,2008,184857.089791795
34,14948,1Fam,5,6,2,0,5,1958,848,2,GasA,Y,912,0,2008,162767.006555248
0,11600,Duplex,1,5,1,1,9,1958,1050,2,GasA,Y,840,0,2006,107536.17693744
0,10655,TwnhsE,7,5,2,1,5,1971,796,2,GasA,N,1422,0,2006,148944.955589672
63,7226,1Fam,8,6,2,1,5,2004,996,2,GasA,Y,1919,0,2008,202908.094289102
0,1920,1Fam,5,5,1,0,8,1978,1158,3,GasA,Y,1734,0,2008,136169.871385665
73,12327,1Fam,5,5,2,0,5,1921,576,2,GasA,Y,900,0,2006,131999.877948942
88,7590,1Fam,9,6,1,1,8,1920,880,3,GasA,Y,2234,0,2007,311004.369519722
0,6000,1Fam,8,7,1,0,9,1946,1350,3,GasA,Y,1123,0,2010,179294.624352736
63,11096,1Fam,7,6,2,0,14,1954,716,3,GasA,Y,864,0,2007,102533.99294162
78,14559,1Fam,8,5,2,0,6,1940,983,2,GasA,Y,2157,0,2009,237331.652573841
67,9672,1Fam,7,7,2,1,5,1997,616,3,GasA,Y,630,0,2009,126254.424464442
37,12342,1Fam,5,5,1,1,8,2006,1566,2,GasA,Y,1469,0,2006,154366.019414268
88,10927,1Fam,7,5,1,0,4,1953,836,3,GasA,Y,1638,0,2007,157021.937179922
78,7200,Duplex,5,5,2,0,5,2005,1410,3,GasA,Y,1302,0,2008,146470.92549357
87,11782,TwnhsE,7,5,2,0,7,1954,1040,3,GasA,Y,864,0,2006,148646.780967062
44,7590,TwnhsE,7,7,2,1,9,1890,742,3,GasA,Y,2466,0,2007,139771.069152426
55,7560,1Fam,5,7,2,0,4,2007,927,3,Grav,Y,1102,0,2007,164919.483530309
0,4500,1Fam,6,8,1,1,5,2003,1763,2,GasA,Y,1327,0,2009,219895.434094696
60,3000,1Fam,5,5,1,0,8,2001,2042,3,GasA,Y,729,0,2006,181009.227126149
0,8546,Duplex,5,5,1,0,7,2000,952,4,GasA,Y,1268,0,2007,160376.398872686
101,10637,1Fam,7,5,2,0,10,1880,616,4,GasA,Y,1183,0,2007,138050.585205282
85,11787,1Fam,7,5,1,0,6,1940,963,4,GasA,Y,864,0,2006,113458.92931541
130,4274,TwnhsE,5,6,1,0,7,1930,1436,2,GasA,Y,923,0,2006,109276.107088213
80,4280,1Fam,6,5,2,0,10,1996,970,2,GasA,N,1779,0,2008,157527.045368752
80,12474,1Fam,4,4,2,1,7,1936,1392,3,GasA,Y,875,0,2008,158353.092520039
0,11600,1Fam,3,5,1,0,6,2006,696,2,GasA,Y,1355,0,2009,140991.055642986
66,11341,1Fam,5,5,2,0,7,2003,1210,4,GasA,Y,1634,0,2007,177408.408214865
0,10728,1Fam,5,5,2,1,8,1924,1436,4,GasA,Y,2035,0,2006,188607.384179536
77,7207,1Fam,5,2,1,0,6,1966,1392,3,GasA,Y,2344,0,2007,165097.864174291
77,9350,1Fam,6,5,1,0,7,2007,1704,2,GasA,Y,1218,0,2006,199938.017375189
70,13400,TwnhsE,6,6,3,0,4,2006,1058,2,GasA,Y,1322,0,2007,162996.832390417
0,10800,1Fam,8,5,2,0,7,1964,1614,3,GasA,Y,848,0,2007,199149.62762072
70,8640,1Fam,5,5,1,0,8,1960,0,3,GasA,Y,827,0,2006,113744.306394028
65,8640,1Fam,5,5,2,1,7,2006,1080,3,GasA,Y,1720,0,2006,179793.32901358
66,7500,1Fam,4,5,1,2,8,1950,1848,2,GasA,Y,2291,0,2007,178519.784484939
60,8820,1Fam,5,6,2,0,5,2000,1026,3,GasA,Y,1982,0,2007,214132.565800477
75,9018,1Fam,8,5,2,0,5,1972,1136,3,GasA,Y,1756,0,2010,185850.465554477
69,12692,1Fam,7,5,1,1,4,2004,1461,3,GasA,Y,1232,0,2008,199323.033593698
72,14803,1Fam,7,6,1,0,8,1945,0,4,GasA,Y,1200,0,2007,151862.766309836
50,8500,1Fam,6,7,1,0,7,2003,1582,4,GasA,Y,1319,0,2009,202773.467753198
95,9236,1Fam,5,6,2,0,6,1958,1142,1,GasA,Y,1710,0,2010,148014.80837407
69,7795,1Fam,8,5,2,0,7,1934,1092,2,GasA,Y,2183,0,2008,221447.704707666
70,14585,1Fam,6,5,1,0,7,2004,948,3,GasA,Y,1641,0,2008,196747.418301115
74,8480,TwnhsE,7,7,2,1,5,1962,600,3,GasA,N,1904,0,2010,162371.580029383
60,13568,2fmCon,6,5,1,1,5,1974,930,3,GasA,Y,1176,0,2009,168456.530730386
110,1936,1Fam,8,5,2,1,6,2000,2078,3,GasA,N,1661,0,2007,284510.004240803
59,7200,1Fam,8,5,1,0,5,2002,1249,3,GasA,N,854,0,2007,177893.985373538
109,13101,1Fam,5,5,1,0,8,1960,630,4,GasA,N,1400,0,2010,120948.667878574
0,8125,1Fam,8,5,1,0,5,2000,1151,2,GasA,Y,1647,0,2007,213752.254225586
70,7136,Twnhs,6,6,2,0,8,1996,1078,2,GasA,Y,1904,0,2010,184359.749620707
60,8978,1Fam,4,7,3,1,9,2009,1686,2,GasA,Y,1095,0,2010,209162.07932946
60,11423,1Fam,6,5,1,0,4,1963,0,2,GasA,Y,1391,0,2010,119069.161769531
65,7642,1Fam,6,6,1,0,7,2004,924,3,GasA,Y,2142,0,2009,216256.966179222
140,1680,1Fam,5,5,1,0,7,1968,861,3,GasA,Y,1739,0,2010,120544.932968259
86,7259,1Fam,5,6,1,1,8,1996,546,3,GasA,Y,2126,0,2007,206793.640788851
174,9236,1Fam,7,6,1,1,7,1920,1673,2,GasA,Y,1709,0,2009,194671.696545443
84,7056,1Fam,5,5,2,1,6,1923,1010,1,GasA,Y,2945,0,2010,182327.699369338
60,6762,1Fam,7,5,1,1,6,2005,796,3,GasA,Y,1236,0,2010,179636.146072994
0,8123,Duplex,5,5,2,0,7,1916,672,4,GasA,Y,1362,0,2009,100226.805148208
62,10005,1Fam,6,7,2,0,6,1890,1057,3,GasA,Y,1350,0,2007,142681.942539824
50,10530,Duplex,7,6,1,0,11,1977,660,2,GasA,Y,3222,0,2008,192103.206740896
0,8712,1Fam,5,7,2,1,5,1977,1362,3,GasA,Y,2295,0,2008,195082.626484816
0,13360,1Fam,5,5,1,0,5,1980,755,3,GasA,Y,1620,0,2006,171702.647872419
109,10791,1Fam,6,5,2,0,8,2004,768,1,GasA,Y,1095,0,2009,172606.924202281
86,8712,TwnhsE,8,5,1,1,6,2007,770,3,GasA,Y,1008,0,2006,196567.001092672
0,11248,1Fam,7,6,2,0,7,1977,1210,3,GasA,Y,1442,0,2008,180672.869014174
65,12090,1Fam,5,5,2,1,3,1914,1276,1,GasA,Y,1839,0,2007,162187.492420996
0,10628,1Fam,5,5,1,1,6,1972,1768,3,GasA,Y,3228,0,2008,216283.707645619
90,9571,1Fam,6,3,2,0,8,1908,880,3,GasA,Y,2094,0,2009,118884.095212662
55,13360,TwnhsE,5,5,1,0,5,1920,1425,3,Grav,Y,2353,0,2006,207261.024495358
82,8750,1Fam,5,5,2,0,5,1998,1304,4,GasA,Y,1068,0,2007,123802.803298654
67,1869,1Fam,5,5,1,0,5,1950,864,2,GasA,N,1661,0,2009,127019.322022876
74,10140,1Fam,5,5,2,0,6,2005,1032,1,GasA,Y,1080,0,2008,149621.356647167
72,7931,TwnhsE,5,7,2,0,5,1920,970,2,GasA,Y,1919,0,2006,124980.699714552
83,21384,1Fam,4,5,1,0,6,1971,936,2,GasA,Y,1456,0,2007,153547.097336846
129,6120,1Fam,10,7,2,1,4,2006,547,2,GasA,Y,1150,0,2008,192495.452772215
92,6120,1Fam,7,7,1,0,7,1952,941,2,GasA,Y,2060,0,2008,199148.639727708
79,6120,1Fam,7,6,2,1,4,1957,1276,2,GasA,Y,864,0,2007,159086.925295892
0,19296,1Fam,6,5,2,1,6,2004,540,2,GasA,Y,1756,0,2007,193491.434866544
0,8366,Duplex,6,5,2,1,7,2009,1184,3,GasA,Y,1208,0,2008,186429.694372224
77,9248,TwnhsE,6,8,1,1,5,1962,1281,2,GasA,N,1230,0,2008,137163.708981807
50,13159,1Fam,5,7,1,0,6,2005,1099,3,GasA,Y,2028,0,2007,187714.796825687
36,8750,1Fam,7,5,1,0,5,1915,384,2,GasA,Y,858,0,2008,152362.171123
60,13560,1Fam,8,5,1,1,7,2003,1424,2,GasA,Y,1097,0,2008,271797.523888649
60,10552,1Fam,7,7,1,1,7,1931,3094,2,GasA,N,2353,0,2009,278789.004580286
72,4224,1Fam,5,6,1,0,5,1976,1262,4,GasA,N,1208,0,2007,160042.796348967
72,10264,1Fam,5,5,2,0,7,1937,1364,3,GasA,N,1102,0,2009,136768.499833774
80,9056,2fmCon,6,5,1,0,8,1996,944,3,GasA,Y,990,0,2008,146787.440825657
70,12702,1Fam,8,8,2,0,6,2006,912,3,GasA,Y,1269,0,2010,188965.258059147
0,7819,1Fam,5,5,1,0,6,1997,2216,3,GasA,Y,854,0,2006,188484.893167716
70,10800,1Fam,7,5,2,0,6,1954,1498,3,GasA,Y,882,0,2006,180016.235497845
122,9873,1Fam,5,6,1,0,6,2007,1073,4,GasA,Y,1818,0,2010,189253.612388129
85,9450,1Fam,5,7,1,1,5,2001,1324,3,GasA,Y,1928,0,2007,191537.973735043
60,8546,1Fam,5,9,1,0,5,2007,1372,3,GasA,Y,1663,0,2006,217836.239018889
109,9100,1Fam,4,5,2,1,7,2004,1008,3,GasA,Y,2418,0,2007,188518.201655956
59,8248,1Fam,6,6,2,1,6,1987,816,3,GasA,Y,1478,0,2010,152309.404774007
120,8880,1Fam,5,8,2,1,7,1976,1722,3,GasA,Y,1936,0,2009,214706.63776539
44,6120,1Fam,6,5,1,0,6,1997,0,3,GasA,Y,1826,0,2009,159714.968045167
60,9187,1Fam,4,5,2,0,8,1976,876,4,GasA,Y,1056,0,2008,157719.279695259
59,8892,1Fam,5,5,2,0,7,2002,1258,3,GasA,Y,2473,0,2006,199080.498712898
24,10421,1Fam,9,5,1,1,6,1966,2444,3,GasA,Y,1392,0,2009,309194.89564095
41,21000,1Fam,5,5,2,0,8,1963,795,3,GasA,N,1208,0,2010,105131.512939112
51,12677,Twnhs,5,5,1,1,6,1941,1204,2,GasA,Y,912,0,2008,111270.672963363
79,7200,1Fam,5,5,2,0,7,1925,1253,2,GasA,Y,858,0,2007,117671.705994203
60,9170,1Fam,7,5,1,0,7,1929,1800,3,GasA,Y,904,0,2006,151804.323224796
81,9548,1Fam,9,4,1,0,8,2006,750,3,GasA,Y,1574,0,2008,226986.972063692
64,11787,1Fam,6,5,2,0,7,1959,576,3,GasA,Y,1962,0,2009,166377.779166333
78,5000,1Fam,6,5,1,1,4,2007,1360,3,GasA,N,1616,0,2006,145872.756888313
66,6792,1Fam,7,5,2,0,8,1971,1136,2,GasA,N,1959,0,2007,168712.838275209
64,4500,Duplex,5,7,1,0,5,1960,864,3,GasA,Y,1826,0,2008,134530.348433228
85,20431,1Fam,7,5,2,0,4,1963,528,2,GasA,Y,2417,0,2006,216273.06663677
60,6600,1Fam,7,5,1,0,6,1920,793,3,GasA,N,3112,0,2008,188322.117943155
50,2665,TwnhsE,6,7,1,1,7,2006,3206,3,GasA,Y,1347,0,2010,235974.564488527
50,7758,1Fam,8,5,1,0,6,1977,1302,3,GasA,N,1494,0,2010,184254.317327421
75,7800,1Fam,6,6,1,0,4,1934,1649,3,GasA,Y,1092,0,2006,152387.205133033
52,4280,1Fam,6,8,2,0,7,1882,866,1,GasA,N,520,0,2010,104177.376969524
73,10207,1Fam,7,5,2,0,4,1957,1026,3,GasA,Y,2000,0,2008,183212.912552818
66,7630,1Fam,4,5,2,0,6,1968,972,3,GasA,Y,1555,0,2008,125660.742864837
60,7000,1Fam,4,7,2,0,5,1995,1136,3,GasA,Y,1752,0,2008,230505.13371303
75,12438,1Fam,6,6,1,1,5,1984,2077,2,GasA,Y,912,0,2006,173354.113891868
0,10448,1Fam,3,8,2,1,6,1979,780,3,GasA,Y,1277,0,2007,132196.432558097
49,10159,Twnhs,9,5,2,0,7,1950,1845,2,GasA,Y,2262,0,2007,332589.102066236
0,9600,1Fam,6,6,2,1,7,1950,861,1,GasA,Y,1336,0,2007,151149.447737546
60,9525,2fmCon,8,4,2,0,8,1913,1947,3,GasA,Y,816,0,2007,173518.680265119
104,17920,1Fam,7,8,2,0,7,1931,1090,3,GasA,Y,1118,0,2010,147370.949447626
60,14191,1Fam,9,5,2,0,6,1952,1040,3,GasA,Y,2097,0,2010,307735.053281956
60,11924,1Fam,8,5,2,0,9,1978,1202,3,GasA,Y,1301,0,2010,169666.48414405
69,8125,1Fam,7,5,2,1,5,1988,560,2,GasA,Y,2121,0,2009,231304.143896149
21,8600,1Fam,5,5,2,0,8,1945,1127,3,GasA,Y,1344,0,2010,109020.954041894
0,11317,1Fam,6,8,2,0,6,1999,1362,3,GasA,Y,1253,0,2009,184181.917935918
70,7879,TwnhsE,6,7,1,0,10,2002,680,3,GasA,Y,899,0,2007,132125.360894724
67,9416,1Fam,7,5,2,1,6,1977,1580,3,GasA,Y,2353,0,2009,258611.110211692
84,11625,1Fam,10,8,1,1,8,1960,636,3,GasA,Y,1520,0,2006,223150.112083816
105,5684,1Fam,7,5,2,0,8,1973,1141,2,GasA,Y,1541,0,2009,188340.283197762
85,10624,1Fam,6,7,1,1,7,2001,1516,3,GasA,Y,1040,0,2010,181822.64350228
100,5330,1Fam,5,5,2,1,8,2005,1140,4,GasA,Y,1054,0,2010,154437.327503548
50,7060,1Fam,7,6,2,0,7,2003,948,3,GasA,Y,1947,0,2008,252553.379342412
65,10200,1Fam,5,5,2,1,4,2000,1358,2,GasA,Y,987,0,2006,171392.255112075
69,12144,1Fam,7,5,2,0,5,2003,650,3,GasA,Y,1768,0,2008,210752.460990546
96,11600,1Fam,6,4,1,1,6,1948,1203,2,GasA,Y,1214,0,2009,121448.264948105
78,13360,1Fam,9,5,2,0,8,1940,1930,2,GasA,Y,1680,0,2006,286525.531907453
0,7000,1Fam,5,4,1,1,6,1924,1626,3,GasA,Y,1148,0,2008,180292.235037237
0,8480,1Fam,5,5,2,1,8,1959,876,3,GasA,Y,1968,0,2008,183392.800774357
21,4712,1Fam,5,1,1,0,7,1923,768,3,GasA,Y,1481,0,2008,88446.7390755261
52,7875,1Fam,4,5,1,0,4,1973,1003,4,GasA,Y,912,0,2007,152363.354266288
85,8314,1Fam,4,7,2,0,7,1950,864,2,GasA,Y,1306,0,2009,128710.936804119
60,5232,1Fam,8,5,1,1,7,1945,1694,2,GasA,Y,1428,0,2009,248209.178127025
69,14006,1Fam,6,7,2,1,5,1976,440,3,GasA,Y,955,0,2008,126596.500386596
34,10500,1Fam,6,5,1,0,7,1977,712,3,GasA,Y,864,0,2007,113466.613021683
38,3230,1Fam,5,5,2,0,5,1999,783,2,GasA,N,1097,0,2010,158183.049140166
60,8430,1Fam,7,5,1,1,9,1971,798,3,GasA,Y,3194,0,2008,177978.975786934
68,1920,1Fam,8,5,1,1,7,1995,560,3,GasA,Y,990,0,2006,164113.26930735
75,8800,1Fam,5,6,1,1,6,1955,1090,3,GasA,Y,1063,0,2008,157165.763267607
55,10594,1Fam,6,7,1,0,5,1915,0,2,GasA,Y,1253,0,2009,96941.5499033331
41,8990,1Fam,5,5,1,1,6,1957,747,3,GasA,Y,1788,0,2008,178146.078675493
60,12168,1Fam,6,5,1,0,6,1977,1064,3,GasA,Y,1098,0,2006,149940.680352099
66,11885,1Fam,7,5,2,0,8,1941,1117,2,GasA,Y,1358,0,2007,172152.359519433
50,6402,1Fam,5,5,1,0,6,1993,530,3,GasA,Y,2223,0,2009,155831.101209064
21,9490,1Fam,7,5,2,0,7,1980,1040,3,GasA,Y,3228,0,2009,217141.585059222
51,6960,1Fam,7,5,1,0,6,1993,1304,4,GasA,Y,1337,0,2007,163477.457341632
100,7820,1Fam,10,8,1,0,7,1950,876,3,GasA,Y,1572,0,2008,195791.639963471
75,8100,1Fam,6,7,1,0,11,1935,1086,2,GasA,Y,2034,0,2007,210667.127378182
0,6930,1Fam,5,7,2,0,8,1966,864,4,GasA,N,1067,0,2007,103908.07512057
71,7000,1Fam,5,6,2,0,6,1925,1039,3,GasA,Y,1092,0,2006,156943.821220728
80,10000,1Fam,8,7,2,1,5,1998,1063,3,GasA,Y,1385,0,2009,247257.535086183
21,8160,1Fam,6,5,2,0,5,1983,715,3,GasA,Y,996,0,2007,119286.36367289
80,7060,1Fam,6,6,1,0,7,1998,458,3,GasA,Y,1922,0,2010,173956.558764915
73,13101,1Fam,10,6,1,1,6,1980,1143,4,GasA,Y,1344,0,2009,228833.651393029
36,11639,1Fam,4,5,2,1,7,1997,876,4,GasA,Y,2119,0,2008,192048.892051659
63,4426,Duplex,6,5,1,0,7,1967,1389,2,GasA,Y,1800,0,2007,206466.684779997
60,5119,1Fam,5,5,2,1,5,2006,1541,3,GasA,Y,1776,0,2009,199447.997525381
60,10335,1Fam,7,7,2,0,6,1987,965,3,GasA,N,1886,0,2008,236879.820709993
0,17423,1Fam,8,4,1,1,6,1954,1064,4,GasA,Y,1724,0,2007,169213.662127305
50,15611,1Fam,4,5,1,1,5,1910,1842,2,GasA,Y,2945,0,2009,209405.172573562
63,2001,1Fam,7,5,1,1,6,1935,680,2,GasA,Y,1212,0,2006,118910.623207117
66,11040,1Fam,4,6,2,0,5,2007,0,2,GasA,Y,1414,0,2009,182228.343226398
0,11841,1Fam,6,5,2,0,6,1988,1041,4,GasA,Y,1314,0,2007,168671.029197909
69,159000,1Fam,6,5,2,0,8,2003,1164,3,GasA,Y,1167,0,2006,202650.747648091
69,7438,1Fam,5,5,2,0,7,1991,1930,2,GasA,Y,1855,0,2010,211163.366685156
0,10106,1Fam,4,5,2,1,5,1954,672,5,GasA,Y,2030,0,2006,139654.50162039
86,8100,Duplex,5,6,2,0,4,1997,1140,2,GasA,Y,1381,0,2007,176390.429736181
0,11606,2fmCon,6,6,2,0,8,1958,980,3,GasA,Y,3112,0,2007,194762.008424963
80,13360,1Fam,7,6,2,0,8,1968,1145,2,GasA,Y,1097,0,2009,150657.144076796
70,2280,1Fam,7,5,2,0,5,2007,440,2,GasA,Y,1468,0,2009,156672.167488018
102,8750,1Fam,9,7,1,0,8,1979,1107,3,GasA,Y,1098,0,2008,198109.060832853
86,9800,1Fam,8,5,2,1,4,1882,941,4,GasA,Y,1111,0,2010,180661.98457019
0,8125,1Fam,6,5,2,0,5,2009,0,3,GasA,Y,1340,0,2007,160803.706234638
97,115149,1Fam,5,5,2,0,7,2004,1698,4,GasA,Y,1440,0,2008,223621.409036265
72,14230,1Fam,5,7,1,0,6,1947,836,3,GasA,Y,1668,0,2007,180977.124966502
0,11248,1Fam,5,5,2,1,8,2006,770,2,GasA,Y,1279,0,2007,132540.037318392
78,11250,Duplex,7,6,2,1,6,1929,802,3,GasA,Y,1392,0,2009,144165.839891076
30,13560,1Fam,5,6,2,1,6,2005,872,2,GasA,Y,901,0,2006,114018.824340437
60,2448,1Fam,7,5,3,0,5,1976,992,2,GasA,Y,2353,0,2006,170857.281260784
66,5720,Twnhs,6,6,2,0,9,1940,1489,3,GasA,Y,1692,0,2008,143858.391247246
0,32668,1Fam,6,5,2,1,6,1959,770,4,GasA,Y,1391,0,2009,175346.125362748
0,6120,1Fam,6,6,1,1,7,1885,2330,2,GasA,N,894,0,2007,206602.048950978
86,7800,TwnhsE,6,6,3,0,6,1995,756,4,GasA,Y,1593,0,2006,153265.821315495
57,5350,1Fam,6,7,2,0,8,1979,1479,3,GasA,N,912,0,2006,164459.556564585
60,11049,1Fam,4,6,1,0,6,1988,702,3,GasA,Y,2296,0,2008,158233.798722658
71,8892,TwnhsE,7,3,2,1,6,2000,1218,3,GasA,Y,1200,0,2010,121302.382899524
48,14803,1Fam,6,8,1,1,6,1936,1424,3,GasA,Y,2046,0,2010,198803.309349252
75,10125,1Fam,7,5,1,1,7,1972,799,1,GasA,Y,1664,0,2010,163930.573243512
40,6240,2fmCon,6,6,1,0,8,1940,990,5,GasA,N,3395,0,2009,139282.990081669
0,13400,1Fam,5,6,2,1,8,1954,728,3,GasA,Y,1057,0,2006,121026.908136252
0,10463,1Fam,6,7,2,0,4,1995,1120,2,GasA,Y,1128,0,2008,200244.491902725
50,14364,1Fam,4,6,1,0,6,2007,806,3,GasA,Y,2380,0,2008,203843.650428749
59,5604,1Fam,6,6,1,0,7,2002,637,3,GasA,Y,1792,0,2009,179185.721913672
85,9084,1Fam,5,5,1,1,7,2006,1200,3,GasA,Y,1301,0,2006,166455.557794779
84,25419,1Fam,8,5,2,0,5,1916,1626,2,GasA,Y,1922,0,2007,289582.572275927
98,16059,1Fam,5,5,2,1,6,1960,793,3,GasA,Y,1992,0,2009,172014.50086379
77,3182,1Fam,7,5,1,1,6,1996,0,2,GasA,Y,1034,0,2007,142187.327757461
70,7056,1Fam,4,5,2,0,5,1971,864,3,GasA,Y,886,0,2009,128144.176810704
79,10500,TwnhsE,7,5,1,0,6,1959,1766,3,GasA,Y,1268,0,2007,175230.044030945
80,13500,1Fam,6,5,1,1,7,1954,1709,2,GasA,Y,924,0,2009,225914.851588937
0,11846,1Fam,5,5,2,0,7,1953,1489,3,GasA,Y,1557,0,2009,165558.395850652
75,10200,Duplex,6,2,1,0,9,1999,372,2,GasA,Y,1328,0,2009,134548.049751034
60,10530,1Fam,4,6,2,1,8,2003,1062,2,GasA,Y,1728,0,2009,164931.772673738
66,2289,1Fam,7,4,2,1,4,2008,955,2,GasA,Y,3194,0,2009,239248.236331734
80,8244,1Fam,4,6,2,1,7,1958,1086,3,GasA,Y,1744,0,2008,142069.557289675
68,9084,1Fam,5,8,2,1,7,2004,530,3,GasA,Y,1915,0,2008,161007.468017532
110,10142,1Fam,5,6,1,0,5,1998,912,2,GasA,Y,1961,0,2008,212488.893847995
60,4426,TwnhsE,8,5,1,0,7,1966,1144,2,GasA,Y,1392,0,2007,196705.860569075
63,12220,1Fam,7,4,1,1,6,1936,2216,3,GasA,Y,1947,0,2007,257228.954677211
86,10562,1Fam,7,8,1,1,9,1908,944,4,GasA,Y,1734,0,2008,184683.283905097
0,12122,Twnhs,6,5,1,1,7,2006,768,3,GasA,Y,1114,0,2007,152491.584732867
70,9490,1Fam,5,5,2,1,6,1981,1204,2,GasA,Y,1526,0,2008,184894.902574058
75,9150,1Fam,7,7,2,1,5,1937,1842,3,GasA,Y,1218,0,2007,177203.639240436
75,70761,1Fam,7,5,1,1,8,1999,1024,3,GasA,Y,1689,0,2009,266030.773525999
65,6768,1Fam,6,5,1,0,5,1916,1337,2,GasA,Y,1440,0,2006,149200.122031378
34,9000,1Fam,5,5,3,0,8,2004,768,3,GasA,Y,1382,0,2006,181046.883844875
75,22420,1Fam,6,5,1,1,4,1971,440,2,GasA,Y,1164,0,2006,129183.072541457
38,8777,Duplex,6,6,1,1,9,1956,576,4,GasA,N,1277,0,2009,102501.796430517
72,13286,1Fam,8,7,2,0,4,2009,0,2,GasA,Y,2504,0,2008,312564.375534728
80,7259,2fmCon,6,6,2,0,7,1919,1616,4,GasA,Y,1616,0,2007,135705.02347327
85,6900,1Fam,7,5,2,0,7,2003,776,5,GasA,Y,1950,0,2010,188037.979660365
0,10237,1Fam,5,5,1,0,5,1926,1032,3,GasA,N,1004,0,2008,130603.366905828
80,3378,1Fam,5,5,1,0,6,2003,784,4,GasA,Y,1056,0,2006,148967.092094439
90,3675,1Fam,8,5,1,0,4,1966,910,2,GasA,Y,864,0,2008,193811.02548771
80,9790,1Fam,5,5,2,0,7,1968,1157,4,GasA,Y,1442,0,2006,116813.482420561
50,9196,1Fam,5,8,1,0,4,1950,864,3,GasA,Y,1391,0,2006,135471.224898999
96,5389,1Fam,8,7,1,1,7,1939,1144,3,GasA,Y,1375,0,2010,132178.292969339
60,7200,2fmCon,5,5,2,0,6,1990,1165,3,GasA,Y,1121,0,2008,107442.9564195
70,8450,1Fam,5,6,1,0,7,1967,1264,4,GasW,Y,1632,0,2007,173319.360614159
60,8248,1Fam,6,5,1,0,7,1972,876,3,GasA,Y,2296,0,2009,188647.426989255
0,7560,TwnhsE,7,5,1,1,8,1950,768,4,GasA,Y,1176,0,2008,115899.068459624
0,5784,1Fam,5,7,2,0,6,1995,1158,4,GasA,Y,747,0,2009,143637.495804484
0,12220,1Fam,9,6,2,1,5,2009,1030,4,GasA,Y,1779,0,2008,294989.429495998
60,3182,1Fam,9,8,2,0,5,1993,836,3,GasA,Y,672,0,2006,199451.443467673
85,2308,TwnhsE,5,5,2,0,4,2004,768,2,GasA,Y,1640,0,2007,135865.172882184
70,6240,1Fam,5,5,1,0,5,1971,684,1,GasA,Y,1593,0,2006,135502.29108783
174,7500,1Fam,6,5,2,1,5,1945,1375,3,GasA,Y,2713,0,2006,206125.86125704
95,4282,Twnhs,6,5,2,1,7,1959,715,2,GasA,Y,1520,0,2010,166237.594269173
96,1596,TwnhsE,6,5,1,1,6,2005,1629,3,GasA,Y,1092,0,2007,139730.427582079
74,4426,TwnhsE,4,8,2,1,9,2009,912,3,GasA,Y,1588,0,2009,161604.12423487
76,10142,1Fam,7,5,2,1,5,2004,608,3,GasA,Y,2398,0,2008,234579.445288716
0,16659,1Fam,5,8,2,0,10,2007,384,3,GasA,Y,1416,0,2007,160076.352684873
60,9800,1Fam,7,7,1,0,6,1966,700,2,GasA,Y,784,0,2009,162827.328167937
79,17104,1Fam,8,5,1,0,7,1910,1822,3,GasA,Y,1442,0,2008,242739.01232909
0,6000,1Fam,5,5,2,0,7,1998,864,3,GasA,Y,882,0,2006,100832.977876636
85,9786,1Fam,6,5,1,0,6,1941,824,3,GasA,Y,1651,0,2006,140843.033735215
24,8967,1Fam,6,9,2,1,8,2005,1582,1,GasA,Y,864,0,2009,180288.805859497
70,13418,1Fam,5,8,2,0,6,1992,864,3,GasA,Y,1683,0,2006,172076.739494964
85,10005,1Fam,6,5,2,0,7,1950,816,3,GasA,N,924,0,2006,109073.689140365
70,8160,1Fam,7,7,1,0,7,1946,1297,5,GasA,Y,1905,0,2007,180287.637474784
52,9800,1Fam,8,5,1,0,7,2006,1084,5,GasA,Y,1445,0,2007,220148.002008659
78,11700,1Fam,4,5,1,0,6,1963,689,2,GasA,Y,1344,0,2008,155738.816302163
50,7200,1Fam,7,6,1,0,7,1960,1436,4,GasA,Y,1375,0,2009,166426.824983877
74,6442,TwnhsE,6,5,1,0,5,1997,1196,2,GasA,Y,1458,0,2007,158665.736908457
66,7795,1Fam,6,5,2,0,5,2005,832,3,GasA,Y,3140,0,2006,203429.742323288
0,11317,1Fam,6,5,2,0,6,1968,1478,3,GasA,Y,1586,0,2009,187277.453878176
70,11600,1Fam,9,5,1,0,7,1970,1080,4,GasA,N,1386,0,2010,193782.671692988
75,8773,1Fam,4,5,2,0,7,1961,861,3,GasA,Y,1456,0,2008,102330.929691776
