id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,result,GreaterThanHalf
25694,0,1,1,1,0,1,0,1,1,1,0,y
25695,0,0,0,0,0,0,0,0,0,0,0,n
25696,0,0,0,0,1,1,0,1,1,0,0,n
25697,0,1,1,0,0,1,0,1,1,1,1,y
25698,1,1,1,0,1,0,0,1,1,0,0,y
25699,1,1,1,1,1,1,1,1,1,1,1,y
25700,0,0,0,0,0,0,0,0,0,0,0,n
25701,0,1,1,0,1,0,1,1,1,0,0,y
25702,0,0,0,0,0,0,0,0,0,0,0,n
25703,1,1,1,1,1,1,1,1,1,1,1,y
25704,1,0,1,0,0,0,0,0,0,0,0,n
25705,0,0,0,0,0,0,0,0,1,0,0,n
25706,1,0,0,0,1,1,1,1,0,1,0,y
25707,1,1,1,0,0,0,1,1,1,0,1,y
25708,0,0,0,0,0,0,0,0,0,0,0,n
25709,1,1,0,0,0,0,0,0,0,0,0,n
25710,1,1,0,0,1,0,1,0,0,0,1,n
25711,0,0,1,0,0,0,1,0,1,1,0,n
25712,0,1,1,1,1,1,1,1,1,1,1,y
25713,0,0,0,0,0,1,0,0,0,0,1,n
25714,0,0,0,0,1,0,0,0,0,1,1,n
25715,1,1,1,1,1,1,1,1,1,1,1,y
25716,0,0,0,0,0,0,0,0,0,1,0,n
25717,1,1,1,1,1,1,1,1,1,1,1,y
25718,1,1,1,1,1,1,1,1,1,1,1,y
25719,0,0,0,0,0,0,0,0,1,1,1,n
25720,0,0,0,0,0,0,0,0,0,0,0,n
25721,0,1,1,0,0,0,0,1,0,0,0,n
25722,0,0,0,0,0,0,0,0,0,0,1,n
25723,1,1,0,0,1,1,0,0,0,1,0,n
25724,0,0,0,0,0,0,0,0,0,0,0,n
25725,1,1,1,1,1,1,1,1,1,0,1,y
25726,1,0,0,1,1,0,0,1,1,1,1,y
25727,0,0,0,0,1,0,0,0,0,0,0,n
25728,0,0,1,0,0,1,0,0,0,0,0,n
25729,1,1,1,1,1,1,1,1,1,1,1,y
25730,1,0,0,1,0,0,1,1,0,0,0,n
25731,0,0,0,0,1,1,0,0,1,0,0,n
25732,1,0,1,1,0,1,0,1,0,0,1,n
25733,1,1,1,1,0,0,1,0,0,1,0,y
25734,0,1,0,1,1,1,1,1,1,1,1,y
25735,0,0,0,0,0,0,0,0,1,0,1,n
25736,0,1,0,0,0,0,1,1,0,0,0,n
25737,0,1,1,0,1,1,0,0,0,1,1,n
25738,0,0,0,1,0,0,1,1,0,1,1,n
25739,0,0,1,1,1,1,1,1,1,1,1,y
25740,1,0,1,1,1,1,1,1,1,1,1,y
25741,0,1,1,1,1,1,1,1,1,1,1,y
25742,0,0,0,1,1,0,0,0,0,0,0,n
25743,0,1,0,0,0,0,0,1,1,1,1,n
25744,0,0,0,0,0,0,0,0,0,0,0,n
25745,1,1,1,1,1,1,1,1,1,1,1,y
25746,0,0,0,0,0,0,0,0,0,0,0,n
25747,1,0,1,1,0,0,1,0,0,0,0,n
25748,0,0,1,1,1,1,1,1,1,0,0,y
25749,1,0,0,1,1,0,1,0,1,0,0,n
25750,0,0,0,0,0,0,0,0,0,0,0,n
25751,1,1,1,1,1,1,0,1,1,1,0,y
25752,1,1,1,0,1,0,1,1,1,1,1,y
25753,0,0,0,0,0,1,0,1,0,0,0,n
25754,1,1,1,1,1,1,1,1,1,1,1,y
25755,0,0,0,0,0,0,0,1,0,0,0,n
25756,0,0,0,0,0,0,0,0,0,0,0,n
25757,1,1,1,1,1,1,1,1,1,1,1,y
25758,1,0,1,0,1,1,1,1,1,0,1,y
25759,1,1,0,1,0,1,0,1,0,1,0,y
25760,0,0,0,0,1,0,0,0,0,0,0,n
25761,1,1,1,1,0,0,1,0,0,0,0,n
25762,1,0,0,0,0,0,0,0,0,0,1,n
25763,0,0,0,0,0,1,0,0,0,1,0,n
25764,1,1,1,1,0,0,0,1,1,0,1,y
25765,1,1,1,1,1,1,1,0,1,1,1,y
25766,1,1,1,1,1,1,0,0,1,0,1,y
25767,1,0,1,0,0,0,1,1,1,1,1,y
25768,1,0,0,1,0,1,0,0,0,0,0,n
25769,1,1,1,1,1,0,1,1,1,1,1,y
25770,1,1,1,1,1,1,1,1,1,1,1,y
25771,1,1,0,1,1,0,0,1,1,1,1,y
25772,0,0,1,0,0,1,1,1,0,0,1,n
25773,1,1,1,1,1,1,1,1,1,1,1,y
25774,0,1,0,0,1,0,0,0,0,0,0,n
25775,1,1,1,1,1,1,1,1,1,1,0,y
25776,0,0,0,1,1,0,0,0,1,0,1,n
25777,0,1,1,1,1,0,0,1,1,1,1,y
25778,0,0,0,0,0,0,0,0,1,1,1,n
25779,0,1,0,1,1,0,0,1,0,1,1,n
25780,1,1,1,1,0,0,0,0,1,0,0,n
25781,0,1,0,1,0,0,1,1,1,0,0,n
25782,1,1,0,1,1,1,1,1,0,1,1,y
25783,1,1,0,0,0,1,1,0,1,0,0,n
25784,1,0,1,1,0,0,0,1,0,1,0,n
25785,1,1,1,0,1,1,1,1,1,0,1,y
25786,1,0,1,0,1,1,1,1,1,1,1,y
25787,1,0,1,0,1,0,0,0,0,0,1,n
25788,1,1,0,1,1,1,1,1,1,1,1,y
25789,0,1,0,0,1,0,0,0,0,0,0,n
25790,0,0,0,0,0,0,0,0,0,0,0,n
25791,1,1,1,1,1,1,1,1,1,1,1,y
25792,0,1,1,0,1,1,0,1,1,0,0,y
25793,1,1,0,0,0,0,0,0,0,0,0,n
25794,0,0,0,0,0,0,0,0,0,0,0,n
25795,0,1,1,1,0,1,1,0,0,1,0,y
25796,0,1,1,0,1,1,0,0,0,1,1,n
25797,1,1,1,0,0,1,1,0,1,1,1,y
25798,0,1,0,1,1,1,1,0,0,0,0,n
25799,0,0,0,0,0,0,0,0,1,0,0,n
25800,1,1,1,1,1,1,1,1,1,1,1,y
25801,0,0,0,0,0,0,0,0,0,0,0,n
25802,0,0,0,0,0,0,0,0,0,0,1,n
25803,1,1,1,1,0,1,1,1,1,1,1,y
25804,0,1,1,1,0,1,1,0,1,1,1,y
25805,0,1,0,0,0,0,0,0,0,0,0,n
25806,1,1,0,1,0,0,0,0,1,1,1,n
25807,0,0,1,1,0,0,0,0,0,1,0,n
25808,1,0,1,0,1,1,0,1,1,1,1,y
25809,0,0,0,0,1,0,0,1,1,1,0,n
25810,1,0,1,0,1,0,1,1,1,1,0,y
25811,0,0,1,0,0,0,0,1,1,1,1,n
25812,0,0,0,1,0,1,1,1,0,0,0,n
25813,1,1,1,0,1,1,1,1,0,0,1,y
25814,0,0,1,0,0,0,1,0,0,0,0,n
25815,0,0,1,1,1,1,1,0,1,1,1,y
25816,1,1,0,1,1,1,1,1,1,1,1,y
25817,1,1,0,0,0,1,0,1,1,0,1,n
25818,0,0,0,1,0,0,0,0,0,0,0,n
25819,1,1,1,1,1,0,1,0,1,1,0,y
25820,1,0,1,1,0,1,1,0,1,0,0,y
25821,0,1,1,0,0,0,0,0,0,0,0,n
25822,1,1,1,0,1,0,0,1,1,0,0,y
25823,0,1,0,0,1,1,0,1,1,0,0,n
25824,1,0,0,0,0,0,0,0,0,0,1,n
25825,0,1,1,1,1,0,1,0,1,1,1,y
25826,1,1,1,1,1,1,1,1,1,1,1,y
25827,1,1,1,1,1,1,1,1,1,0,1,y
25828,1,1,1,1,1,1,1,1,1,1,0,y
25829,1,0,0,0,0,0,1,0,0,0,0,n
25830,1,1,0,1,0,1,0,0,0,0,0,n
25831,0,0,0,0,0,0,1,1,0,0,0,n
25832,1,1,0,1,0,0,0,0,0,1,1,n
25833,0,0,1,1,0,0,1,1,1,1,1,y
25834,0,0,0,0,0,0,1,0,0,0,0,n
25835,1,0,0,0,0,0,1,0,0,1,1,n
25836,0,0,0,0,0,0,0,0,0,0,0,n
25837,0,0,0,0,0,0,0,0,0,0,0,n
25838,1,1,0,1,0,0,0,0,0,0,0,n
25839,1,0,0,0,0,1,0,0,0,0,1,n
25840,0,0,0,0,0,0,0,0,1,1,0,n
25841,1,1,1,1,0,1,1,1,0,0,1,y
25842,0,0,0,0,1,0,0,0,0,0,0,n
25843,0,0,0,1,0,1,0,1,0,0,0,n
25844,0,0,0,0,0,0,0,0,0,0,0,n
25845,0,0,0,1,0,0,0,0,0,1,0,n
25846,1,0,1,0,1,1,0,1,1,1,1,y
25847,0,1,1,1,0,1,0,1,0,1,0,y
25848,1,0,1,0,1,0,1,1,0,0,0,n
25849,1,1,1,1,1,0,1,1,1,1,1,y
25850,0,0,0,0,0,0,0,0,0,0,0,n
25851,1,1,1,0,0,1,1,1,0,1,1,y
25852,0,0,0,0,1,0,0,0,0,0,0,n
25853,1,1,1,1,0,1,0,0,0,1,1,y
25854,0,0,0,0,1,0,0,0,0,0,0,n
25855,0,0,1,0,0,1,0,0,0,0,0,n
25856,0,0,0,0,0,0,0,0,1,0,0,n
25857,0,1,1,0,0,0,0,1,1,0,0,n
25858,1,0,1,1,1,1,1,1,0,1,1,y
25859,0,0,1,0,1,1,1,1,1,1,0,y
25860,1,0,1,1,1,1,0,1,1,1,1,y
25861,0,0,1,1,0,1,0,0,1,0,1,n
25862,0,0,0,0,0,1,1,0,0,0,0,n
25863,0,0,0,0,0,0,0,0,0,0,0,n
25864,0,0,1,0,1,0,1,1,0,1,0,n
25865,1,1,1,1,1,1,0,0,1,1,1,y
25866,0,1,0,0,0,1,0,1,1,0,0,n
25867,0,0,0,0,0,1,0,0,0,0,0,n
25868,1,0,0,1,0,0,0,1,1,0,1,n
25869,0,1,1,1,1,1,1,0,0,1,1,y
25870,1,1,1,1,0,1,0,1,0,1,1,y
25871,1,0,0,1,1,0,1,0,1,0,0,n
25872,1,1,1,0,1,1,1,1,1,0,1,y
25873,0,0,1,0,0,0,0,0,0,0,0,n
25874,1,1,1,0,1,1,0,0,1,0,1,y
25875,0,0,0,0,1,0,0,0,0,0,0,n
25876,1,0,0,0,1,1,1,1,1,1,1,y
25877,0,0,0,1,1,1,1,0,1,0,0,n
25878,1,1,0,0,0,1,1,1,0,0,1,n
25879,1,1,0,0,0,0,0,0,0,0,0,n
25880,1,1,1,1,1,1,1,1,1,1,1,y
25881,1,0,0,0,1,1,1,1,0,1,0,y
25882,0,0,0,0,0,0,0,0,0,0,0,n
25883,0,1,0,1,1,1,1,0,1,1,0,y
25884,0,0,0,1,0,1,1,0,0,0,0,n
25885,1,1,1,1,0,0,0,0,1,1,1,y
25886,1,1,1,0,0,0,0,1,1,0,1,n
25887,0,0,0,1,0,0,0,1,1,1,1,n
25888,1,0,0,1,0,1,1,1,1,1,1,y
25889,0,0,0,0,1,1,0,1,1,0,0,n
25890,1,0,0,0,1,0,1,1,0,0,0,n
25891,1,0,0,0,1,0,0,1,1,1,1,n
25892,0,1,1,0,1,1,0,1,0,1,1,y
25893,0,0,0,0,0,0,0,0,0,0,0,n
25894,1,1,1,1,1,1,1,1,1,1,1,y
25895,0,0,0,0,1,0,1,0,1,0,1,n
25896,0,1,0,1,1,1,1,0,1,0,0,y
25897,1,0,1,0,1,0,1,1,1,0,1,y
25898,1,1,1,1,1,0,1,1,1,0,0,y
25899,0,0,0,0,0,0,0,1,0,0,0,n
25900,0,0,0,0,0,1,1,1,1,1,0,n
25901,1,1,1,1,1,1,1,1,1,1,1,y
25902,1,0,0,1,0,0,1,1,1,1,1,y
25903,1,0,0,1,1,1,1,0,1,1,1,y
25904,1,1,1,1,1,1,1,1,1,0,0,y
25905,1,0,0,1,0,1,1,1,1,0,1,y
25906,1,1,1,1,1,1,1,1,1,1,1,y
25907,0,1,0,1,0,0,1,1,0,1,1,n
25908,1,1,1,1,1,1,1,1,1,1,1,y
25909,0,0,1,0,0,0,0,1,0,0,0,n
25910,1,0,0,1,1,0,0,1,0,0,1,n
25911,1,0,1,1,0,0,1,1,0,0,1,n
25912,0,0,0,0,1,0,0,0,0,0,0,n
25913,1,0,1,1,1,0,1,1,1,1,0,y
25914,0,0,1,1,1,1,0,0,1,0,0,n
25915,0,0,0,0,1,0,0,1,0,0,0,n
25916,0,0,0,0,0,0,0,1,0,0,1,n
25917,0,1,0,0,0,1,0,0,0,0,0,n
25918,0,0,1,0,1,1,1,1,1,1,0,y
25919,1,0,0,1,0,0,1,0,0,0,0,n
25920,1,1,1,1,1,1,1,1,1,1,0,y
25921,1,1,1,0,1,1,1,1,1,1,1,y
25922,1,1,0,1,1,1,1,1,1,1,0,y
25923,0,1,0,0,0,0,0,0,0,0,0,n
25924,0,0,0,0,0,0,0,0,0,0,0,n
25925,1,1,1,1,1,0,1,1,1,1,1,y
25926,0,0,0,0,0,0,0,0,0,0,1,n
25927,1,1,1,1,1,1,1,1,1,1,1,y
25928,1,0,1,1,0,0,1,1,1,0,1,y
25929,1,0,1,1,1,1,1,0,1,1,1,y
25930,0,1,1,1,1,0,1,1,0,1,0,y
25931,1,1,1,0,1,1,1,1,1,1,1,y
25932,1,1,1,1,1,1,1,1,1,1,1,y
25933,1,0,0,1,1,1,1,1,1,1,1,y
25934,0,0,1,0,0,0,0,0,0,0,0,n
25935,1,1,1,0,1,1,1,1,1,1,0,y
25936,1,1,1,1,1,1,1,1,1,0,0,y
25937,1,1,0,0,1,1,1,1,0,1,1,y
25938,1,1,1,0,1,0,1,1,1,1,1,y
25939,1,0,1,0,0,1,0,0,1,0,1,n
25940,0,0,0,1,1,1,1,1,1,1,1,y
25941,0,0,0,0,0,0,0,0,0,0,0,n
25942,1,0,0,0,0,0,0,0,0,0,0,n
25943,1,0,0,0,1,1,0,1,1,0,0,n
25944,0,0,0,0,0,0,0,0,0,0,0,n
25945,1,1,1,1,1,1,1,1,1,1,1,y
25946,1,1,0,0,1,1,1,1,1,1,1,y
25947,0,1,0,1,0,0,0,1,0,1,0,n
25948,1,1,1,1,1,1,1,1,1,1,1,y
25949,0,0,0,0,1,0,0,0,1,0,0,n
25950,0,0,1,1,1,0,0,0,0,0,0,n
25951,0,1,0,0,0,0,0,0,0,0,0,n
25952,1,0,0,0,1,0,0,0,0,1,0,n
25953,0,0,1,1,1,1,1,1,0,0,0,y
25954,1,1,1,1,1,1,1,1,1,1,1,y
25955,0,0,0,0,0,0,0,0,0,0,0,n
25956,0,1,0,1,0,1,0,0,1,0,0,n
25957,1,0,0,0,1,1,1,1,1,1,1,y
25958,0,0,0,0,0,0,1,0,0,1,1,n
25959,0,0,0,0,0,0,1,0,0,0,0,n
25960,1,1,1,0,1,1,1,1,1,1,1,y
25961,0,1,0,0,0,0,0,1,1,0,0,n
25962,1,0,0,0,1,1,0,0,0,1,0,n
25963,1,1,1,1,1,1,1,1,1,1,1,y
25964,1,1,1,1,1,1,1,1,1,1,1,y
25965,1,1,1,0,1,1,1,0,0,1,1,y
25966,0,0,0,0,0,0,0,0,0,0,0,n
25967,1,1,1,1,1,1,1,1,1,1,1,y
25968,0,0,0,0,0,0,0,0,0,0,0,n
25969,1,1,0,0,1,1,1,1,1,0,0,y
25970,1,1,1,1,1,1,1,0,0,1,0,y
25971,1,1,1,1,1,1,0,1,1,1,1,y
25972,0,0,1,1,1,1,0,0,0,0,1,n
25973,0,0,1,0,1,0,0,0,0,0,0,n
25974,1,1,0,1,1,1,0,0,1,1,0,y
25975,1,0,0,0,0,0,0,0,0,0,0,n
25976,1,1,0,0,1,1,1,1,0,1,0,y
25977,1,1,1,1,0,1,1,1,0,1,0,y
25978,1,1,1,1,1,1,1,1,1,1,1,y
25979,0,0,0,0,0,0,0,1,0,0,0,n
25980,0,0,1,1,1,1,0,0,0,0,1,n
25981,1,1,1,1,1,0,0,1,1,1,1,y
25982,1,1,1,1,1,1,1,1,1,1,1,y
25983,1,1,0,1,0,1,1,1,1,1,1,y
25984,1,1,1,1,1,1,0,1,1,1,1,y
25985,1,0,1,1,1,1,1,1,1,1,1,y
25986,1,0,0,1,0,0,1,0,0,1,0,n
25987,1,1,1,1,1,1,1,1,1,1,1,y
25988,1,0,0,0,0,1,0,1,0,0,0,n
25989,0,0,0,0,0,0,0,0,0,0,0,n
25990,1,1,1,1,1,0,1,1,1,1,1,y
25991,0,0,0,1,0,0,0,0,0,0,1,n
25992,1,0,0,0,0,0,0,0,0,0,0,n
25993,0,0,0,0,0,0,0,1,0,0,0,n
25994,0,0,1,1,1,1,1,0,1,1,1,y
25995,1,1,1,0,1,1,1,1,1,1,1,y
25996,0,0,0,0,0,1,0,0,0,0,0,n
25997,0,0,0,0,0,1,1,0,0,0,0,n
25998,1,1,1,1,1,0,1,0,1,0,1,y
25999,1,1,1,1,1,1,0,1,1,1,1,y
26000,0,0,0,0,0,0,0,0,1,0,0,n
26001,1,1,1,1,1,1,0,1,1,1,1,y
26002,0,1,1,1,1,1,1,0,1,1,1,y
26003,1,1,0,1,1,1,0,1,0,0,0,y
26004,1,1,1,1,0,1,1,1,1,1,0,y
26005,0,0,0,0,0,0,0,0,0,0,0,n
26006,1,1,0,0,1,0,0,0,0,1,1,n
26007,0,0,0,0,1,1,0,0,0,1,0,n
26008,1,1,1,1,1,1,1,1,1,1,1,y
26009,0,1,0,0,0,1,0,0,1,0,0,n
26010,1,1,1,1,1,1,1,1,1,1,1,y
26011,0,1,0,1,1,1,1,1,1,1,1,y
26012,0,0,1,0,1,0,1,0,1,1,1,n
26013,1,0,1,1,1,0,1,1,1,1,1,y
26014,1,1,1,1,1,0,1,1,1,1,1,y
26015,1,0,0,0,1,0,0,0,0,0,1,n
26016,0,1,0,1,0,1,1,1,1,1,1,y
26017,0,0,0,0,0,0,0,0,0,0,0,n
26018,0,0,0,1,0,0,0,0,0,0,0,n
26019,1,0,1,1,1,1,1,1,1,1,1,y
26020,0,1,1,1,1,1,1,1,1,0,0,y
26021,0,0,0,0,0,0,0,0,0,0,0,n
26022,0,1,1,0,0,0,0,0,0,0,0,n
26023,0,0,1,1,1,1,0,0,1,1,1,y
26024,0,0,0,1,1,0,0,1,1,1,0,n
26025,1,1,0,0,1,0,0,1,1,1,0,y
26026,0,1,1,1,1,1,1,0,0,1,0,y
26027,1,1,0,0,1,0,0,0,1,0,0,n
26028,1,1,1,1,0,1,1,1,1,0,0,y
26029,0,1,1,0,0,1,0,0,1,0,1,n
26030,1,1,1,1,1,1,1,1,1,1,1,y
26031,1,1,1,1,1,1,1,1,1,1,1,y
26032,1,0,0,0,0,0,0,0,0,0,0,n
26033,0,1,1,1,0,1,1,1,1,1,0,y
26034,1,1,1,1,1,1,1,1,1,1,1,y
26035,0,1,0,0,0,0,1,0,1,0,1,n
26036,0,0,0,1,1,0,0,0,0,1,0,n
26037,0,1,0,0,0,0,0,0,1,0,0,n
26038,0,0,1,0,0,0,0,1,0,1,1,n
26039,0,0,0,0,0,0,0,1,0,0,1,n
26040,1,1,0,0,0,0,1,0,1,0,1,n
26041,1,1,1,1,1,1,1,1,1,1,1,y
26042,1,1,0,1,1,1,1,0,0,0,1,y
26043,0,1,0,0,1,0,0,0,0,0,0,n
26044,1,0,1,0,1,0,1,1,1,1,0,y
26045,0,1,0,0,0,0,0,0,0,1,1,n
26046,0,0,0,0,0,0,0,0,0,0,0,n
26047,0,0,1,1,1,0,0,0,1,0,0,n
26048,1,1,0,0,0,0,1,0,1,0,1,n
26049,0,0,1,1,0,1,1,0,1,1,1,y
26050,1,0,0,0,0,0,0,0,1,0,1,n
26051,0,1,0,0,0,0,0,1,1,0,0,n
26052,1,0,0,0,0,0,0,0,1,0,0,n
26053,0,0,0,1,0,0,0,0,0,0,0,n
26054,0,0,1,0,0,0,1,1,1,1,0,n
26055,0,0,0,0,0,0,0,0,0,0,0,n
26056,0,0,1,1,1,1,0,1,1,0,0,y
26057,1,0,0,0,1,0,1,1,1,1,1,y
26058,1,1,1,0,0,1,1,1,0,1,0,y
26059,1,1,1,1,1,1,0,0,0,0,1,y
26060,1,0,0,1,1,0,1,0,1,1,0,y
26061,0,0,0,1,0,0,0,1,0,0,1,n
26062,0,0,0,0,0,0,0,0,0,0,0,n
26063,1,1,1,1,0,1,1,1,1,0,1,y
26064,0,0,0,0,0,0,0,0,0,0,0,n
26065,1,1,0,1,0,0,0,1,0,0,1,n
26066,1,1,1,1,0,0,1,1,0,0,1,y
26067,0,1,0,0,1,0,0,0,1,0,0,n
26068,1,0,1,1,1,1,1,1,1,1,1,y
26069,0,1,0,0,0,1,0,0,0,0,0,n
26070,0,0,0,0,0,0,0,0,0,0,0,n
26071,1,1,0,1,1,1,1,1,1,1,1,y
26072,1,1,1,1,1,1,1,1,1,1,1,y
26073,1,1,1,0,1,1,1,0,0,1,0,y
26074,1,1,0,0,1,1,0,1,1,1,1,y
26075,1,0,0,1,0,1,0,0,1,1,1,n
26076,1,1,0,1,0,1,0,1,1,1,1,y
26077,1,1,1,1,1,1,0,1,1,1,1,y
26078,1,1,1,1,1,1,1,1,1,0,1,y
26079,0,0,0,0,0,0,0,0,0,0,0,n
26080,1,0,0,0,0,0,1,1,1,1,0,n
26081,0,0,0,0,0,0,0,0,0,0,0,n
26082,1,1,0,0,0,1,0,1,1,1,1,y
26083,1,0,0,0,0,0,0,0,1,1,0,n
26084,1,1,1,1,1,1,1,1,1,1,1,y
26085,1,1,1,1,1,1,1,1,1,1,1,y
26086,0,0,1,1,1,1,1,1,1,1,1,y
26087,0,1,0,0,0,0,0,0,0,0,0,n
26088,0,0,1,1,1,1,0,0,1,0,0,n
26089,1,1,1,0,1,1,1,1,1,1,1,y
26090,1,0,0,0,1,0,0,0,0,1,0,n
26091,1,1,0,0,0,1,1,0,0,0,0,n
26092,1,0,1,1,1,0,1,0,1,1,1,y
26093,0,0,1,0,0,1,0,1,0,0,0,n
26094,1,0,0,0,0,1,1,1,0,0,0,n
26095,0,0,0,1,0,0,0,0,0,0,0,n
26096,0,0,0,0,0,1,0,1,0,1,0,n
26097,1,1,1,1,1,1,1,1,1,1,1,y
26098,1,1,1,1,1,1,1,1,1,1,1,y
26099,1,1,1,1,1,1,1,0,1,1,1,y
26100,1,0,0,0,1,1,0,0,1,0,0,n
26101,1,1,1,1,1,1,1,1,1,1,1,y
26102,0,0,1,0,1,1,1,1,1,0,0,y
26103,1,1,1,0,0,1,1,0,1,1,1,y
26104,0,0,0,0,0,0,0,0,0,0,0,n
26105,1,1,1,1,1,1,0,0,1,1,1,y
26106,0,1,1,0,1,0,0,1,0,0,1,n
26107,0,0,0,0,0,0,0,0,0,0,0,n
26108,1,1,1,0,1,1,1,1,0,0,1,y
26109,1,0,1,0,0,0,0,0,0,0,0,n
26110,0,1,0,0,1,1,1,1,0,1,0,y
26111,1,1,0,1,1,1,1,0,1,0,1,y
26112,0,0,0,0,0,0,0,0,0,0,0,n
26113,1,1,1,1,1,1,1,1,1,1,1,y
26114,1,1,1,1,1,1,1,1,1,1,0,y
26115,0,0,0,0,0,0,0,0,0,1,0,n
26116,1,1,1,1,1,1,0,1,1,1,1,y
26117,1,1,0,1,1,1,1,0,1,1,1,y
26118,1,1,1,1,0,1,1,1,1,1,1,y
26119,1,1,1,1,1,1,1,0,1,0,1,y
26120,1,1,1,1,1,1,1,1,1,1,1,y
26121,0,1,1,0,1,0,0,0,1,1,0,n
26122,0,0,0,0,1,0,0,0,0,0,0,n
26123,1,1,1,1,1,1,1,0,1,1,0,y
26124,1,0,0,0,1,1,0,1,1,0,1,n
26125,0,0,0,0,1,0,0,1,0,1,0,n
26126,1,1,1,1,0,0,0,1,1,0,1,y
26127,1,0,1,0,0,0,0,0,0,0,0,n
26128,1,1,1,1,1,1,1,1,1,1,1,y
26129,1,0,1,1,1,0,1,1,1,1,0,y
26130,0,1,1,1,0,1,0,0,1,1,0,y
26131,1,1,1,1,0,1,0,1,1,1,1,y
26132,1,0,0,1,0,1,1,1,0,0,0,n
26133,1,1,1,1,1,1,1,1,1,1,1,y
26134,1,1,1,0,1,1,0,1,1,1,1,y
26135,0,0,0,0,0,0,0,0,0,0,0,n
26136,0,1,1,1,1,1,1,0,0,1,1,y
26137,1,1,0,0,0,0,0,0,1,0,0,n
26138,1,0,1,1,1,0,0,1,0,1,0,y
26139,0,1,0,0,0,1,0,1,0,0,0,n
26140,0,1,0,1,1,0,1,1,0,0,1,n
26141,0,0,1,0,1,0,0,0,0,0,1,n
26142,0,0,1,0,0,1,0,1,1,1,0,n
26143,1,1,1,1,1,1,1,0,1,1,1,y
26144,0,1,0,0,1,1,1,1,0,1,0,y
26145,1,1,1,1,1,1,1,1,1,1,1,y
26146,1,1,1,1,1,1,1,1,1,1,1,y
26147,0,0,0,0,0,0,0,0,0,0,0,n
26148,1,1,0,1,1,1,0,1,1,1,1,y
26149,1,1,0,1,1,0,0,0,0,0,1,n
26150,1,1,0,1,0,0,0,0,0,0,0,n
26151,0,1,1,0,0,1,1,1,0,1,0,y
26152,0,1,0,1,1,1,1,1,1,1,1,y
26153,0,0,0,0,0,1,0,0,0,0,0,n
26154,1,1,1,1,1,1,1,1,1,1,1,y
26155,0,0,0,1,0,0,0,0,0,0,0,n
26156,0,1,0,1,0,1,0,0,0,1,0,n
26157,1,1,1,1,0,1,0,1,1,0,1,y
26158,1,0,0,1,1,1,1,0,0,1,0,y
26159,1,0,1,1,1,1,1,1,1,1,1,y
26160,1,1,1,1,0,1,1,1,1,1,1,y
26161,0,0,0,0,0,0,0,1,0,1,0,n
26162,1,1,1,0,0,0,0,0,1,0,0,n
26163,0,0,1,0,0,0,1,0,0,0,1,n
26164,1,1,1,1,1,1,1,1,1,1,1,y
26165,1,0,1,0,1,0,0,1,1,0,1,n
26166,0,0,0,0,0,0,0,0,0,0,0,n
26167,1,1,1,0,1,1,1,0,1,0,1,y
26168,1,1,1,1,1,1,1,1,1,1,1,y
26169,0,0,0,0,0,0,0,0,0,0,0,n
26170,0,1,0,0,0,1,0,0,0,0,0,n
26171,1,1,1,0,0,1,1,1,1,0,1,y
26172,1,1,1,1,0,1,1,1,1,1,1,y
26173,1,0,1,0,1,0,0,0,1,0,0,n
26174,0,0,0,0,1,1,0,0,1,1,1,n
26175,1,1,1,1,1,1,1,1,0,0,1,y
26176,1,1,1,1,1,1,1,1,1,1,1,y
26177,1,1,1,1,0,0,1,0,1,1,0,y
26178,1,1,1,0,1,1,1,1,1,0,0,y
26179,1,1,1,1,1,1,1,1,1,1,1,y
26180,0,0,0,0,0,0,0,0,0,0,0,n
26181,0,0,0,0,0,0,0,0,0,0,0,n
26182,1,1,0,1,1,1,0,1,1,1,1,y
26183,0,0,1,1,1,0,1,1,1,1,1,y
26184,1,1,1,1,1,0,0,1,1,1,1,y
26185,1,1,1,1,1,1,1,1,1,1,1,y
26186,0,0,0,0,0,0,0,0,0,0,0,n
26187,1,1,1,1,1,1,1,1,1,0,1,y
26188,0,0,0,0,0,0,0,0,0,0,0,n
26189,0,1,1,1,0,1,0,0,1,1,1,y
26190,0,0,0,0,1,1,0,0,0,1,1,n
26191,0,0,1,0,0,0,0,0,1,0,0,n
26192,0,0,0,0,0,0,0,1,1,0,0,n
26193,1,1,0,1,1,1,0,0,1,1,1,y
26194,0,1,0,0,0,0,0,0,0,0,0,n
26195,0,0,0,0,0,0,0,0,0,0,0,n
26196,0,1,0,0,1,0,1,0,0,0,0,n
26197,1,1,0,1,1,1,0,0,0,1,1,y
26198,0,0,1,0,0,0,0,0,0,0,0,n
26199,0,0,0,0,0,0,0,0,0,0,0,n
26200,0,1,1,0,1,0,1,1,0,1,1,y
26201,1,1,0,1,0,0,0,1,1,0,0,n
26202,1,0,1,1,1,0,0,1,0,1,1,y
26203,1,1,1,0,1,1,1,1,0,1,1,y
26204,1,0,1,1,0,1,1,1,1,0,0,y
26205,1,0,1,0,1,0,0,1,0,1,0,n
26206,1,0,1,1,1,1,0,1,0,1,1,y
26207,1,1,1,1,1,1,1,1,1,1,1,y
26208,1,0,1,1,1,1,1,0,1,0,1,y
26209,1,1,1,0,1,1,0,0,1,1,1,y
